keyword,time,title,URL,location
마이카,2025.12.29 09:28,마이카가 아니구 라이더카였노 ㅋㅋ,https://gall.dcinside.com/board/view/?id=akb48&no=6089091,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-0928-1.txt
마이카,2025.12.29 09:29,마이카악마같은련 ㅋㅋㅋㅋㅋ,https://gall.dcinside.com/board/view/?id=japan_entertainment&no=5817479,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-0929-1.txt
마이카,2025.12.29 09:32,근데 연애하면 사람이 둥글어지긴 하나봐,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169760,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-0932-1.txt
마이카,2025.12.29 09:39,소신발언마이카걸린 김에,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169764,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-0939-1.txt
마이카,2025.12.29 09:48,마이카님 남친 친구가 제보했나보노 ㅋㅋㅋ,https://gall.dcinside.com/board/view/?id=akb48&no=6089101,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-0948-1.txt
마이카,2025.12.29 09:49,저게 진짜면마이카는 그냥 표독한녀보다 더 한거네,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169771,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-0949-1.txt
마이카,2025.12.29 09:50,나는마이카응원해,https://gall.dcinside.com/board/view/?id=japan_entertainment&no=5817482,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-0950-1.txt
마이카,2025.12.29 09:52,사시하라 트라우마 있어서,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169775,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-0952-1.txt
마이카,2025.12.29 09:52,마이카이코러브 간판아니냐 ㅋㅋㅋㅋㅋ,https://gall.dcinside.com/board/view/?id=akb48&no=6089104,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-0952-2.txt
마이카,2025.12.29 09:55,마이카쨩한테 몬일있었어？？뭔 놀란터짐？,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169777,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-0955-1.txt
마이카,2025.12.29 09:58,다시 아기천사 붐이 부는건가,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169780,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-0958-1.txt
마이카,2025.12.29 10:02,내가마이카얘는 위험하다고 생각했던 순간,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169783,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1002-1.txt
마이카,2025.12.29 10:04,문춘 예고 떴을때 다들 아니길 바란게마이카아닌가,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169784,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1004-1.txt
마이카,2025.12.29 10:05,마이카대타 찾았다,https://gall.dcinside.com/board/view/?id=japan_entertainment&no=5817484,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1005-1.txt
마이카,2025.12.29 10:07,"점 미신이라 생각하는데마이카,MC몽보면",https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169785,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1007-1.txt
마이카,2025.12.29 10:09,마이카랑 동거할정도묘는 개존잘이케맨능력남인거 아니양,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169786,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1009-1.txt
마이카,2025.12.29 10:12,나도마이카같은 4살 연상 누나랑 사귀고 싶네...,https://gall.dcinside.com/board/view/?id=japan_entertainment&no=5817486,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1012-1.txt
마이카,2025.12.29 10:13,마이카찐임??,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169789,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1013-1.txt
마이카,2025.12.29 10:26,내세상이 무너졌다,https://gall.dcinside.com/mgallery/board/view/?id=idolism&no=1144850,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1026-1.txt
마이카,2025.12.29 10:28,마이카크리봇치,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169802,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1028-1.txt
마이카,2025.12.29 10:28,이꼬라부 사건 터짐,https://gall.dcinside.com/mgallery/board/view/?id=chzzk&no=9385096,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1028-2.txt
마이카,2025.12.29 10:33,자고잇는데 집본다고 문열길래 깜짝놀랏네,https://gall.dcinside.com/board/view/?id=japan_entertainment&no=5817491,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1033-1.txt
마이카,2025.12.29 10:37,이꼬라부마이카솔직히,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169809,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1037-1.txt
마이카,2025.12.29 10:44,마이카가 그룹내 어느정도 인기야?,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169817,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1044-1.txt
마이카,2025.12.29 10:47,삿시야 이코럽+노이미 에이스 모아서 유닛 ㄱㄱ,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169819,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1047-1.txt
마이카,2025.12.29 10:54,자숙시킬려나,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169828,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1054-1.txt
마이카,2025.12.29 10:55,마이카인스타보는데 이상한점,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169829,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1055-1.txt
마이카,2025.12.29 10:57,이꼬라부마이카'시즈쿠' 했네,https://gall.dcinside.com/mgallery/board/view/?id=produce101japans3&no=200176,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1057-1.txt
마이카,2025.12.29 11:03,그래도마이카연애의 의외인점,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169842,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1103-1.txt
마이카,2025.12.29 11:04,마이카는 업보가 너무 많아서 회복 못할거임,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169843,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1104-1.txt
마이카,2025.12.29 11:04,마이카가 노기로치면 백둘기급 입지임?,https://gall.dcinside.com/board/view/?id=japan_entertainment&no=5817494,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1104-2.txt
마이카,2025.12.29 11:06,마이카남자친구사진,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169845,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1106-1.txt
마이카,2025.12.29 11:09,마이카씨 걱정마세요,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169847,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1109-1.txt
마이카,2025.12.29 11:14,사실 나기사 고인물 팬들이 제일 뿔나지 않았을까,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169854,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1114-1.txt
마이카,2025.12.29 11:14,잘 모르지먼마이카가 업보가 많나보네,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169855,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1114-2.txt
마이카,2025.12.29 11:16,"근데 삿시도 라이더,마이카도 라이더는 웃기네",https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169856,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1116-1.txt
마이카,2025.12.29 11:17,마이카가 쇼룸에서 틱틱댔단건 뭐임,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169858,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1117-1.txt
마이카,2025.12.29 11:17,마이카자체가 적이 많나?,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169859,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1117-2.txt
마이카,2025.12.29 11:18,이토모모마이카언팔,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169860,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1118-1.txt
마이카,2025.12.29 11:19,근데 곡 하나 봉인이 아닐탠데,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169861,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1119-1.txt
마이카,2025.12.29 11:20,양민애들 비처녀마이카손절중이노,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169862,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1120-1.txt
마이카,2025.12.29 11:21,안나가 요즘마이카집 엄청 깨끗해졌다고,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169863,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1121-1.txt
마이카,2025.12.29 11:22,파루땅마이카언팔?,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169864,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1122-1.txt
마이카,2025.12.29 11:25,마이카소식듣고 허겁지겁 입갤,https://gall.dcinside.com/board/view/?id=akb48&no=6089131,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1125-1.txt
마이카,2025.12.29 11:25,마이카가 강아지를 키웠다고?,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169868,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1125-2.txt
마이카,2025.12.29 11:26,어쩔수없다. 그룹의 존속을 위해 밀고가자,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169869,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1126-1.txt
마이카,2025.12.29 11:26,빨리마이카언팔해라 히나야 ㅡㅡ,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169870,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1126-2.txt
마이카,2025.12.29 11:31,노래마다마이카파트도 존나 많아요,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169877,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1131-1.txt
마이카,2025.12.29 11:31,나도마이카랑 사귀고싶다,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169878,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1131-2.txt
마이카,2025.12.29 11:32,마이카남자초대해서 뭐했냐,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169880,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1132-1.txt
마이카,2025.12.29 11:33,마이카처녀막 부서진거야..?!!,https://gall.dcinside.com/board/view/?id=japan_entertainment&no=5817499,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1133-1.txt
마이카,2025.12.29 11:34,지인 진짜 쯔나가리 픽 ㄹㅈㄷ네,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169881,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1134-1.txt
마이카,2025.12.29 11:34,이쯤에서 미레이와 삿시는 무슨 관계인지 궁금하다,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169882,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1134-2.txt
마이카,2025.12.29 11:35,이제마이카그만하고 이츠요루합시다.,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169885,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1135-1.txt
마이카,2025.12.29 11:37,마이카중고차...,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169887,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1137-1.txt
마이카,2025.12.29 11:40,근데 사실마이카라 별 생각없음,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169892,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1140-1.txt
마이카,2025.12.29 11:44,아니 시발 이코러브마이카이뻐서 호감이엇는데,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169894,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1144-1.txt
마이카,2025.12.29 11:45,환아 임마 넌 탈덕한지 오래됐으면서마이카떡치기라니,https://gall.dcinside.com/mgallery/board/view/?id=asiaenter&no=991465,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1145-1.txt
마이카,2025.12.29 11:47,념글 점쟁이 전에마이카이오리만 따로 점본거 있음,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169899,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1147-1.txt
마이카,2025.12.29 11:50,마이카관련해서 타격 큰게,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169902,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1150-1.txt
마이카,2025.12.29 11:54,이오리였으면 이오리 여팬 다 떠났으려나,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169905,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1154-1.txt
마이카,2025.12.29 11:57,마이카열애설은,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169907,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1157-1.txt
마이카,2025.12.29 12:02,근데 남자 21살인데 집에 돈 많나?,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169911,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1202-1.txt
마이카,2025.12.29 12:17,마이카씨의 2026 첫 현질,https://gall.dcinside.com/mgallery/board/view/?id=efb&no=372588,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1217-1.txt
마이카,2025.12.29 12:18,마이카라인 요즘 다 빡세긴하네,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169922,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1218-1.txt
마이카,2025.12.29 12:23,마이카한테 말함부러하지마라,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169924,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1223-1.txt
마이카,2025.12.29 12:30,안니ㅜ대체 막되는게 아니라이코러브 노래를 들어보라고,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169926,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1230-1.txt
마이카,2025.12.29 12:32,마이카보다 더 이쁜애들어오면 좋겠네,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169930,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1232-1.txt
마이카,2025.12.29 12:33,여기 갤러들은 삿시가마이카안 버리고 계속 끌고가면,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169931,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1233-1.txt
마이카,2025.12.29 12:43,갑자기 점쳐봐도 될까요? 이꼴럽마이카,https://gall.dcinside.com/board/view/?id=akb48&no=6089169,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1243-1.txt
마이카,2025.12.29 12:54,일이손에잡히지않는다...,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169948,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1254-1.txt
마이카,2025.12.29 13:00,당장 내일 이코러브 레코대인데,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169951,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1300-1.txt
마이카,2025.12.29 13:01,미즈키마이카이렇게 생긴 애들이 표독하긴 해,https://gall.dcinside.com/board/view/?id=japan_entertainment&no=5817515,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1301-1.txt
마이카,2025.12.29 13:03,마이카인기 많긴하나보네,https://gall.dcinside.com/mgallery/board/view/?id=asiaenter&no=991481,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1303-1.txt
마이카,2025.12.29 13:05,사사키마이카소원성취에 한걸음,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169954,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1305-1.txt
마이카,2025.12.29 13:07,마이카오덕들 이런거 올리네.,https://gall.dcinside.com/board/view/?id=akb48&no=6089176,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1307-1.txt
마이카,2025.12.29 13:16,아 지금 일어나서 재밌는거 다 놓쳤네,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169955,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1316-1.txt
